url,page_intent,section_heading,asset_type,asset_path,alt_text,caption,artist,verified_real_work,intent_alignment_score,provenance_status,action,notes
/studio_gallery/,tattoo,Joshua Cole · Tattoos,image,/studio_gallery/demon-tattoo-white-highlights-c19414bd.png,"White ink detailing on illustrative demon tattoo — Joshua Cole, Work of Art Las Vegas",Demon tattoo white highlights,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-tattooing-client-forearm-7ac4181a.webp,,Joshua Cole tattooing client forearm,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-tattooing-client-forearm-7ac4181a.png,"Joshua Cole tattooing a client's forearm with focused detail in the studio. — Joshua Cole, Work of Art Las Vegas",Joshua Cole tattooing client forearm,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-head-tattoo-session-f76aeef5.webp,,Joshua Cole head tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-head-tattoo-session-f76aeef5.png,"Joshua Cole carefully tattooing a client's temple during a head tattoo session. — Joshua Cole, Work of Art Las Vegas",Joshua Cole head tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-fine-line-ankle-work-55a4538d.webp,,Joshua Cole fine-line ankle work,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-fine-line-ankle-work-55a4538d.png,"Joshua Cole applying a fine-line ankle tattoo with a rotary machine. — Joshua Cole, Work of Art Las Vegas",Joshua Cole fine-line ankle work,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-geometric-forearm-stencil-83be4284.webp,,Joshua Cole geometric forearm stencil,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-cole-geometric-forearm-stencil-83be4284.png,"Joshua Cole inking a geometric star stencil on a client's forearm. — Joshua Cole, Work of Art Las Vegas",Joshua Cole geometric forearm stencil,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/tattoo-session-in-progress-70837687.webp,,Tattoo session in progress,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/tattoo-session-in-progress-70837687.png,Joshua Cole tattooing at Work of Art Las Vegas studio,Tattoo session in progress,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-tattooing-lyric-piece-67f63f8a.webp,,Joshua tattooing lyric piece,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/joshua-tattooing-lyric-piece-67f63f8a.png,Joshua Cole tattooing illustrative demon and text piece — Work of Art Las Vegas studio,Joshua tattooing lyric piece,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/studio-session-in-progress-f39790c4.webp,,Studio session in progress,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Tattooing,image,/studio_gallery/studio-session-in-progress-f39790c4.png,Joshua Cole at work on custom illustrative tattoo — Work of Art Las Vegas,Studio session in progress,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/black-and-grey-rose-tattoo-design-a1784097.webp,,Black and grey rose tattoo design,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/black-and-grey-rose-tattoo-design-a1784097.png,"Detailed stipple-shaded blooming rose with thorned stem, black-grey tattoo flash — Joshua Cole, Work of Art Las Vegas",Black and grey rose tattoo design,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/pennywise-clown-horror-illustration-2ea11860.webp,,Pennywise clown horror illustration,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/pennywise-clown-horror-illustration-2ea11860.png,"Color Pennywise portrait with cracked forehead, ruffled collar and Losers Club below — Joshua Cole, Work of Art Las Vegas",Pennywise clown horror illustration,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/framed-dreadlocked-singer-portrait-art-3d695f6f.webp,,Framed dreadlocked singer portrait art,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/framed-dreadlocked-singer-portrait-art-3d695f6f.png,"Framed color drawing of blonde dreadlocked singer screaming into a mic with smoke swirl — Joshua Cole, Work of Art Las Vegas",Framed dreadlocked singer portrait art,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/grim-reaper-with-violin-7e01a1b0.webp,,Grim reaper with violin,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/grim-reaper-with-violin-7e01a1b0.png,"Original grim reaper violin painting on canvas — Joshua Cole, Work of Art Las Vegas",Grim reaper with violin,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/psychedelic-chameleon-painting-25bd710f.webp,,Psychedelic chameleon painting,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Original art,image,/studio_gallery/psychedelic-chameleon-painting-25bd710f.png,"Original chameleon painting — Joshua Cole fine art, Work of Art Las Vegas",Psychedelic chameleon painting,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/grim-reaper-with-lantern-07f7a393.webp,,Grim reaper with lantern,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/grim-reaper-with-lantern-07f7a393.png,"Grim reaper with purple cloak and glowing lantern — custom design by Joshua Cole, available to book",Grim reaper with lantern,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/reaper-chess-battlefield-261cc990.webp,,Reaper chess battlefield,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/reaper-chess-battlefield-261cc990.png,Grim reaper over chessboard and war scene — inspired custom concept Joshua Cole can tattoo,Reaper chess battlefield,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/horror-rabbit-concept-5c84d45c.webp,,Horror rabbit concept,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/horror-rabbit-concept-5c84d45c.png,Dark illustrative horror rabbit — inspired custom concept Joshua Cole can adapt for your placement,Horror rabbit concept,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/gothic-skull-portrait-40306e95.webp,,Gothic skull & portrait,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/gothic-skull-portrait-40306e95.png,"Gothic skull and feminine portrait in ornate frame — Joshua Cole custom design, available to book",Gothic skull & portrait,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/illustrative-character-concept-fc0d74fd.webp,,Illustrative character concept,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/illustrative-character-concept-fc0d74fd.png,High-contrast illustrative character design — inspired custom concept Joshua Cole can adapt,Illustrative character concept,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/gothic-portrait-with-skull-c6b7e1de.webp,,Gothic portrait with skull,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/gothic-portrait-with-skull-c6b7e1de.png,Gothic portrait holding skull in cathedral frame — inspired custom concept Joshua Cole can adapt,Gothic portrait with skull,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/skull-with-lens-flare-86c8eb99.webp,,Skull with lens flare,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Joshua Cole · Designs to book,image,/studio_gallery/skull-with-lens-flare-86c8eb99.png,"High-contrast skull illustration with graphic lens flare — Joshua Cole custom design, available to book",Skull with lens flare,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/color-superman-temple-with-smoke-34a5278a.webp,,Color Superman temple with smoke,,YES,1,UNKNOWN,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/color-superman-temple-with-smoke-34a5278a.png,"Color Superman S shield with smoke accents on left temple near eyebrow. — Joshua Cole, Work of Art Las Vegas",Color Superman temple with smoke,Joshua Cole,YES,1,LIKELY,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/ear-piercing-in-studio-69c261af.webp,,Ear piercing in studio,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/ear-piercing-in-studio-69c261af.png,Katelyn Cole ear piercing session — Work of Art Las Vegas,Ear piercing in studio,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/curated-facial-piercing-jewelry-display-7d759759.webp,,Curated facial piercing jewelry display,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/curated-facial-piercing-jewelry-display-7d759759.png,"Bridge, septum, nostril, philtrum and cheek piercings with silver jewelry — Joshua Cole, Work of Art Las Vegas",Curated facial piercing jewelry display,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/client-portrait-with-septum-piercings-3f1329cc.webp,,Client portrait with septum piercings,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/client-portrait-with-septum-piercings-3f1329cc.png,"Smiling client with magenta curls, septum ring, nostril stud and cheek piercings — Katelyn Cole piercing, Work of Art Las Vegas",Client portrait with septum piercings,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/helix-and-starburst-lobe-piercings-f002f0c4.webp,,Helix and starburst lobe piercings,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/helix-and-starburst-lobe-piercings-f002f0c4.png,"Fresh helix stud and gold starburst lobe earring shown on two separate client ears — Joshua Cole, Work of Art Las Vegas",Helix and starburst lobe piercings,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/septum-piercing-session-in-studio-07aad378.webp,,Septum piercing session in studio,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/septum-piercing-session-in-studio-07aad378.png,"Curly-haired client smiling after septum ring as piercer needles the columella below — Katelyn Cole piercing, Work of Art Las Vegas",Septum piercing session in studio,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/spiked-septum-and-chest-ornament-b09080b0.webp,,Spiked septum and chest ornament,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/spiked-septum-and-chest-ornament-b09080b0.png,"Spiked septum horseshoe with nose chain and symmetrical black chest filigree tattoo — Joshua Cole, Work of Art Las Vegas",Spiked septum and chest ornament,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/fresh-upper-cartilage-industrial-bar-2e41fc98.webp,,Fresh upper cartilage industrial bar,,YES,1,UNKNOWN,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/fresh-upper-cartilage-industrial-bar-2e41fc98.png,"Silver industrial barbell through upper helix cartilage on short-haired client ear — Katelyn Cole piercing, Work of Art Las Vegas",Fresh upper cartilage industrial bar,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/conch-and-lobe-piercing-smile-f1da8b6f.webp,,Conch and lobe piercing smile,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/conch-and-lobe-piercing-smile-f1da8b6f.png,"Smiling client showing fresh conch and lobe studs beside colorful butterfly shoulder tattoos — Katelyn Cole piercing, Work of Art Las Vegas",Conch and lobe piercing smile,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/flat-and-conch-cartilage-studs-c317138a.webp,,Flat and conch cartilage studs,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/flat-and-conch-cartilage-studs-c317138a.png,"Side profile of smiling woman with new flat helix and conch crystal studs in studio — Katelyn Cole piercing, Work of Art Las Vegas",Flat and conch cartilage studs,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/labret-and-eyebrow-piercing-closeup-c6159742.webp,,Labret and eyebrow piercing closeup,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/labret-and-eyebrow-piercing-closeup-c6159742.png,"Close three-quarter portrait showing silver labret below lip and matching eyebrow stud — Katelyn Cole piercing, Work of Art Las Vegas",Labret and eyebrow piercing closeup,Katelyn Cole,YES,4,VERIFIED,KEEP,Tattoo visual supports tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/nostril-stud-on-smiling-client-dd626b1d.webp,,Nostril stud on smiling client,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/nostril-stud-on-smiling-client-dd626b1d.png,"Smiling woman in camo cadet hat with small silver nostril stud and hoop earrings — Katelyn Cole piercing, Work of Art Las Vegas",Nostril stud on smiling client,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/matching-bilateral-earlobe-piercings-2455fd61.webp,,Matching bilateral earlobe piercings,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/matching-bilateral-earlobe-piercings-2455fd61.png,"Fresh silver ball studs in both earlobes on bearded man, shown in paired profile shots — Katelyn Cole piercing, Work of Art Las Vegas",Matching bilateral earlobe piercings,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/triple-flat-conch-lobe-ear-setup-f28e160a.webp,,Triple flat conch lobe ear setup,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/triple-flat-conch-lobe-ear-setup-f28e160a.png,"Blonde client ear with three flat helix studs, conch barbell and dangling lobe crystal — Katelyn Cole piercing, Work of Art Las Vegas",Triple flat conch lobe ear setup,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/industrial-bar-and-decorative-hoop-a704b2d4.webp,,Industrial bar and decorative hoop,,YES,1,UNKNOWN,REPLACE,Piercing creative on tattoo page.
/studio_gallery/,tattoo,Katelyn Cole · Piercing,image,/studio_gallery/industrial-bar-and-decorative-hoop-a704b2d4.png,"Blonde freckled client with silver industrial barbell and decorative lobe hoop earring — Katelyn Cole piercing, Work of Art Las Vegas",Industrial bar and decorative hoop,Katelyn Cole,YES,1,VERIFIED,REPLACE,Piercing creative on tattoo page.
